gmina id,gmina name,latitude,longitude,avg income,% PiS Votes,registered voters,ballots counted,powiat,wojewodztwo
2601042,Pacan¢w,50.36927187,21.04490821,382,28.92126472,6248,3226,buski,?wi?tokrzyskie
1005072,?owicz,52.10527918,19.90898938,527,50.11214354,6246,3121,?owicki,?¢dzkie
1603022,Bierawa,50.28814886,18.30867866,627,20.04652966,6239,2579,k?dzierzy?sko-kozielski,opolskie
414042,Je?ewo,53.53128522,18.48762638,547,37.18051118,6238,2504,?wiecki,kujawsko-pomorskie
1402033,Glinojeck,52.80779999,20.36260554,622,34.90125673,6238,2785,ciechanowski,mazowieckie
3010062,Krzym¢w,52.17751538,18.3699065,543,33.66033109,6237,3262,koni?ski,wielkopolskie
2609052,?oni¢w,50.56392604,21.51124879,439,34.56865128,6230,3292,sandomierski,?wi?tokrzyskie
1413052,Strzegowo,52.91650641,20.30844783,439,46.81818182,6229,2420,m?awski,mazowieckie
2415072,Lubomia,50.03336973,18.30112531,809,55.81573896,6227,2605,wodzis?awski,?l?skie
1206022,Igo?omia-Wawrze?czyce,50.10668725,20.27684777,523,42.11469534,6222,2790,krakowski,ma?opolskie
3218043,Resko,53.76157757,15.42140056,706,30.61550759,6218,2502,?obeski,zachodniopomorskie
3019032,Kaczory,53.12925589,16.8946691,762,32.3441147,6214,2999,pilski,wielkopolskie
1218082,Tomice,49.92508485,19.51993221,546,44.98349835,6210,3030,wadowicki,ma?opolskie
2406042,Mied?no,50.98130666,19.00097944,510,48.20026178,6204,3056,k?obucki,?l?skie
1603042,Paw?owiczki,50.24662132,18.01122614,419,20.85402185,6203,2014,k?dzierzy?sko-kozielski,opolskie
1435022,D?ugosiod?o,52.77185968,21.59826109,395,43.67185117,6201,3279,wyszkowski,mazowieckie
2012072,Suwa?ki,54.1025257,22.95565605,772,40.16139044,6201,3222,suwalski,podlaskie
2408052,Wyry,50.11780154,18.88997442,1088,31.91836735,6195,3675,miko?owski,?l?skie
211032,Rudna,51.5236062,16.32576447,908,33.05807139,6193,3754,lubi?ski,dolno?l?skie
1420042,Czerwi?sk nad Wis??,52.44995025,20.35289152,348,46.84437475,6191,2551,p?o?ski,mazowieckie
1815012,Iwierzyce,50.0184123,21.75095267,486,73.59406223,6186,3503,ropczycko-s?dziszowski,podkarpackie
1406022,B??d¢w,51.8008847,20.66973125,475,42.0374348,6184,3259,gr¢jecki,mazowieckie
1202052,Gnojnik,49.8890742,20.61832555,358,55.09833585,6183,3305,brzeski,ma?opolskie
2401052,Mierz?cice,50.4306474,19.13757443,952,29.88220707,6177,3226,b?dzi?ski,?l?skie
3214042,Dolice,53.18413342,15.21607185,375,46.03047314,6172,2494,stargardzki,zachodniopomorskie
3004073,Poniec,51.772212,16.86028752,561,35.05843072,6171,2396,gosty?ski,wielkopolskie
1208012,Charsznica,50.40606573,19.92465413,433,50.62656642,6164,2793,miechowski,ma?opolskie
1008052,Ksawer¢w,51.67555936,19.40709254,1015,33.12431843,6163,3668,pabianicki,?¢dzkie
418083,Izbica Kujawska,52.39613917,18.80736977,355,31.41650422,6160,3078,w?oc?awski,kujawsko-pomorskie
1434062,Jad¢w,52.48493633,21.60815699,488,45.68858561,6158,3224,wo?omi?ski,mazowieckie
3009072,Ko?o,52.22252993,18.64705269,655,34.52986023,6153,3148,kolski,wielkopolskie
1426092,Sk¢rzec,52.1019752,22.09301807,595,50.19420376,6145,3347,siedlecki,mazowieckie
1802052,Jasienica Rosielna,49.74867898,21.95365406,402,76.64132688,6140,2894,brzozowski,podkarpackie
3013022,Lipno,51.91623027,16.56453295,652,29.43028014,6140,3177,leszczy?ski,wielkopolskie
1008042,Dobro?,51.62664024,19.24297888,890,35.59222157,6135,3394,pabianicki,?¢dzkie
3013052,?wi?ciechowa,51.82720211,16.48891469,718,30.77455048,6135,2892,leszczy?ski,wielkopolskie
1818022,Bojan¢w,50.44360256,21.97291163,342,54.06976744,6134,3096,stalowowolski,podkarpackie
610012,Cyc¢w,51.31013878,23.14336704,474,43.38188727,6129,3158,??czy?ski,lubelskie
2810042,Piecki,53.72172787,21.35362392,424,38.14243759,6129,2724,mr?gowski,warmi?sko-mazurskie
3202053,Pe?czyce,53.04782934,15.32589262,401,20.80564784,6117,2408,choszcze?ski,zachodniopomorskie
1207062,Laskowa,49.76056234,20.48823411,424,69.38421509,6116,3459,limanowski,ma?opolskie
226043,?wierzawa,51.01346581,15.87560508,438,26.95810565,6114,2745,z?otoryjski,dolno?l?skie
1601022,Skarbimierz,50.84880848,17.47400873,723,38.95329579,6109,3019,brzeski,opolskie
1434052,D?br¢wka,52.49100311,21.25739574,710,59.28969768,6108,3407,wo?omi?ski,mazowieckie
418113,Lubie? Kujawski,52.41163241,19.17392737,400,33.240805,6106,2882,w?oc?awski,kujawsko-pomorskie
2607043,?miel¢w,50.91393201,21.53063137,426,25.44696067,6105,3356,ostrowiecki,?wi?tokrzyskie
3007052,Ko?minek,51.79105256,18.3338407,591,35.85334199,6099,3082,kaliski,wielkopolskie
1607042,?ambinowice,50.53856591,17.55055434,419,30.85664336,6098,2288,nyski,opolskie
1605032,Strzeleczki,50.4514386,17.85367886,533,10.44831419,6096,2699,krapkowicki,opolskie
2414042,Bojszowy,50.05218974,19.08593511,1285,50.46904315,6060,3731,bieru?sko-l?dzi?ski,?l?skie
208133,Stronie ?l?skie,50.25862749,16.90873349,493,24.59468782,6056,2899,k?odzki,dolno?l?skie
3201022,Bia?ogard,53.9836488,15.97466323,391,27.67962309,6046,2547,bia?ogardzki,zachodniopomorskie
1433042,Liw,52.40012938,22.02013055,527,48.60733696,6043,2944,w?growski,mazowieckie
1809023,Cieszan¢w,50.26500298,23.14837743,272,32.01189296,6040,3027,lubaczowski,podkarpackie
1007072,S?awno,51.40901573,20.13994029,428,31.20694819,6034,3339,opoczy?ski,?¢dzkie
604052,Mircze,50.64225822,23.92220838,298,44.87082067,6029,2632,hrubieszowski,lubelskie
2604172,Sitk¢wka-Nowiny,50.82166179,20.52644645,806,31.8868981,6023,3572,kielecki,?wi?tokrzyskie
1207052,Kamienica,49.58436486,20.27590445,389,61.84210526,6022,2888,limanowski,ma?opolskie
1407022,G?owacz¢w,51.63277242,21.32716206,530,39.11901984,6021,3428,kozienicki,mazowieckie
1811102,Wadowice G¢rne,50.2638425,21.26826062,507,58.66482186,6015,2891,mielecki,podkarpackie
202062,?agiewniki,50.7973714,16.78276147,543,38.36234687,6012,3102,dzier?oniowski,dolno?l?skie
408073,Sk?pe,52.87680719,19.36971387,650,35.69595895,6007,3118,lipnowski,kujawsko-pomorskie
3021062,Kleszczewo,52.32867662,17.14650391,1231,21.26582278,6006,3555,pozna?ski,wielkopolskie
1818042,Radomy?l nad Sanem,50.70553081,21.96178497,759,55.33333333,6000,2850,stalowowolski,podkarpackie
3004013,Borek Wielkopolski,51.90719852,17.24158002,635,28.5150079,5984,2532,gosty?ski,wielkopolskie
2415092,Mszana,49.9829535,18.54699142,847,39.77866585,5981,3253,wodzis?awski,?l?skie
1611022,Jemielnica,50.56837411,18.39737361,519,8.404202101,5973,1999,strzelecki,opolskie
1211042,Czorsztyn,49.44416638,20.32054659,418,43.46431435,5967,2494,nowotarski,ma?opolskie
1403122,Trojan¢w,51.69856968,21.79680978,433,61.93939394,5959,3300,garwoli?ski,mazowieckie
1012113,Przedb¢rz,51.08406289,19.95497796,545,32.08137715,5956,3195,radomszcza?ski,?¢dzkie
1019023,Szadek,51.70441406,18.96712459,482,29.94532004,5953,3109,zdu?skowolski,?¢dzkie
1204062,Radgoszcz,50.19301369,21.11816186,268,67.17451524,5948,2888,d?browski,ma?opolskie
209073,Prochowice,51.263116,16.38419075,646,27.78608826,5942,2674,legnicki,dolno?l?skie
2602092,Wodzis?aw,50.5238696,20.21985869,333,36.8316174,5942,3011,j?drzejowski,?wi?tokrzyskie
1608023,Gorz¢w ?l?ski,51.03352031,18.39026325,391,20.85792995,5936,2541,oleski,opolskie
611092,Trzebiesz¢w,51.99366917,22.53126838,445,62.94933484,5925,3533,?ukowski,lubelskie
601112,Piszczac,51.95392162,23.40211322,396,40.31451036,5924,2798,bialski,lubelskie
2003032,Bielsk Podlaski,52.79765907,23.18566937,503,30.56830215,5920,2833,bielski,podlaskie
412042,Rypin,53.05668306,19.44753724,377,33.83404864,5915,2796,rypi?ski,kujawsko-pomorskie
3002052,Lubasz,52.82994117,16.50117849,622,23.13361102,5915,3121,czarnkowsko-trzcianecki,wielkopolskie
3031033,Krajenka,53.25405218,16.94648237,564,33.73213692,5915,3009,z?otowski,wielkopolskie
208103,Mi?dzylesie,50.18234677,16.69005333,499,28.72727273,5909,2750,k?odzki,dolno?l?skie
217053,Wi?z¢w,50.79138288,17.2343939,459,38.41827768,5906,2845,strzeli?ski,dolno?l?skie
607052,Kra?nik,50.91261238,22.24495307,415,45.28234453,5894,2798,kra?nicki,lubelskie
620043,Krasnobr¢d,50.53728511,23.19631349,457,55.1486698,5890,3195,zamojski,lubelskie
607042,Go?cierad¢w,50.85635025,21.99601003,302,42.27726178,5884,2907,kra?nicki,lubelskie
3001053,Szamocin,53.05033896,17.14597938,457,22.63418079,5884,2832,chodzieski,wielkopolskie
208143,Szczytna,50.40574391,16.44166346,556,26.8812709,5883,2392,k?odzki,dolno?l?skie
3003053,K?ecko,52.62025186,17.4116872,549,35.80076098,5879,2891,gnie?nie?ski,wielkopolskie
2804012,Elbl?g,54.14941957,19.41974106,656,27.68313458,5875,2348,elbl?ski,warmi?sko-mazurskie
1419142,Staro?reby,52.64395488,20.03403624,405,33.20767649,5873,2918,p?ocki,mazowieckie
204043,W?sosz,51.56567052,16.71284423,479,33.83321141,5871,2734,g¢rowski,dolno?l?skie
1014113,Z?oczew,51.4080971,18.60993433,452,49.11754912,5871,3003,sieradzki,?¢dzkie
1015082,Skierniewice,51.94877336,20.16282634,664,47.78571429,5868,2800,skierniewicki,?¢dzkie
1211023,Szczawnica,49.42763248,20.53654117,496,29.83010668,5861,2531,nowotarski,ma?opolskie
2209073,Nowy Staw,54.12883475,19.06757576,446,23.27926348,5849,2281,malborski,pomorskie
1810062,Rakszawa,50.18222664,22.23240658,382,63.93603133,5845,3064,?a?cucki,podkarpackie
1815022,Ostr¢w,50.1339723,21.61155843,442,67.7843524,5845,3042,ropczycko-s?dziszowski,podkarpackie
605063,Modliborzyce,50.76456318,22.33860923,399,55.18394649,5841,2990,janowski,lubelskie
418132,W?oc?awek,52.59116446,19.12771766,765,27.07217145,5831,3173,w?oc?awski,kujawsko-pomorskie
602073,J¢zef¢w,50.49962924,23.03845787,365,51.43688614,5825,2749,bi?gorajski,lubelskie
3012063,Zduny,51.66551517,17.35110475,548,25.29945554,5825,2755,krotoszy?ski,wielkopolskie
1814073,Sieniawa,50.18071057,22.66581338,344,51.18725579,5820,3327,przeworski,podkarpackie
2411062,N?dza,50.15229971,18.31736817,608,35.45377439,5820,2358,raciborski,?l?skie
3007093,Stawiszyn,51.92364295,18.12646682,470,34.83648881,5818,2905,kaliski,wielkopolskie
1814092,Zarzecze,49.99252606,22.52003037,344,46.07609988,5817,3364,przeworski,podkarpackie
2814072,Jonkowo,53.82807936,20.27405584,903,21.34268537,5801,2994,olszty?ski,warmi?sko-mazurskie
3030033,Nekla,52.34719548,17.42449303,837,30.56226285,5799,2899,wrzesi?ski,wielkopolskie
1011043,Uniej¢w,52.00607785,18.80416368,519,45.54954955,5796,2775,podd?bicki,?¢dzkie
1403072,Maciejowice,51.71012958,21.53725181,487,64.91509132,5796,3121,garwoli?ski,mazowieckie
3010082,Rzg¢w,52.14849899,18.06634186,420,38.76092137,5795,2518,koni?ski,wielkopolskie
206062,Je?¢w Sudecki,50.95205231,15.7379189,977,22.03636364,5787,2750,jeleniog¢rski,dolno?l?skie
802052,Gubin,51.92528744,14.77131263,452,18.41155235,5787,2770,kro?nie?ski,lubuskie
616022,K?oczew,51.73963887,21.95359744,364,49.74984365,5779,3198,rycki,lubelskie
2801052,G¢rowo I?aweckie,54.28723862,20.4791589,316,17.27927245,5779,2639,bartoszycki,warmi?sko-mazurskie
1412132,Siennica,52.07577116,21.63108192,722,41.29979036,5777,2862,mi?ski,mazowieckie
2413021,Miasteczko ?l?skie,50.50661033,18.93742361,646,32.26666667,5777,3000,tarnog¢rski,?l?skie
2011093,Suchowola,53.58518523,23.1102489,238,44.86287352,5768,2443,sok¢lski,podlaskie
2611053,W?chock,51.05247343,21.01466734,593,43.78659727,5767,3074,starachowicki,?wi?tokrzyskie
3010132,Wierzbinek,52.44683577,18.50685378,300,49.33279418,5762,2473,koni?ski,wielkopolskie
1425092,Przytyk,51.46341206,20.87657438,278,50.35231944,5760,3406,radomski,mazowieckie
3209082,?wieszyno,54.09408827,16.19812327,842,21.36081125,5747,3057,koszali?ski,zachodniopomorskie
2803062,Rybno,53.38028775,19.9460725,394,54.45966514,5746,3285,dzia?dowski,warmi?sko-mazurskie
2805042,Prostki,53.71094575,22.39682493,299,35.19330411,5744,2509,e?cki,warmi?sko-mazurskie
1212062,Trzyci??,50.30164477,19.79387937,489,44.41805226,5743,2947,olkuski,ma?opolskie
218012,Kostom?oty,51.05582026,16.64418792,640,31.24525437,5738,2634,?redzki,dolno?l?skie
1422072,Przasnysz,53.02164578,20.90609343,373,51.95160031,5733,2562,przasnyski,mazowieckie
2013093,Szepietowo,52.84102882,22.56457401,522,62.55447536,5730,2983,wysokomazowiecki,podlaskie
810092,?aga?,51.60344902,15.34686855,488,22.53787879,5729,2640,?aga?ski,lubuskie
1020062,Ozork¢w,51.99061527,19.29770867,586,35.87882613,5728,3169,zgierski,?¢dzkie
620153,Zwierzyniec,50.60664033,22.9941089,589,47.09576138,5725,2548,zamojski,lubelskie
1806052,Rani?¢w,50.27725368,21.98231115,349,69.16495551,5725,2922,kolbuszowski,podkarpackie
2205012,Chmielno,54.31428749,18.03963998,484,42.67982177,5711,3142,kartuski,pomorskie
1816052,Dyn¢w,49.82015227,22.23177422,302,71.31410256,5705,2496,rzeszowski,podkarpackie
2803032,I?owo-Osada,53.19197165,20.2923248,471,30.93278464,5692,2916,dzia?dowski,warmi?sko-mazurskie
1604032,Lasowice Wielkie,50.86772638,18.22443409,351,15.70754717,5683,2120,kluczborski,opolskie
1407062,Magnuszew,51.76571797,21.34904359,455,49.81673794,5681,3274,kozienicki,mazowieckie
3203033,Kalisz Pomorski,53.33495493,15.8247912,571,19.98483125,5676,2637,drawski,zachodniopomorskie
408052,Kik¢?,52.92245902,19.12770955,394,27.09558824,5675,2720,lipnowski,kujawsko-pomorskie
2402062,Jaworze,49.77436769,18.9399328,1644,22.92040694,5669,3342,bielski,?l?skie
3030043,Pyzdry,52.14476196,17.74514469,498,33.23923783,5669,2834,wrzesi?ski,wielkopolskie
3006032,Kotlin,51.93177941,17.64317423,494,34.68575975,5668,2514,jaroci?ski,wielkopolskie
3003023,Czerniejewo,52.43791598,17.49716003,826,33.58063257,5663,2561,gnie?nie?ski,wielkopolskie
410042,Sadki,53.15733402,17.40759483,532,33.07810107,5660,2612,nakielski,kujawsko-pomorskie
614043,Kazimierz Dolny,51.31957573,22.00717704,631,44.25887265,5659,2874,pu?awski,lubelskie
1209092,Wi?niowa,49.78029483,20.09590351,588,55.38082023,5658,3243,my?lenicki,ma?opolskie
2401081,S?awk¢w,50.28928472,19.35055851,985,26.92802057,5657,3112,b?dzi?ski,?l?skie
1811032,Czermin,50.32598935,21.3021026,470,54.9897471,5653,2926,mielecki,podkarpackie
1422042,Jednoro?ec,53.15829996,21.05713533,282,33.99797229,5649,2959,przasnyski,mazowieckie
2407052,Kochanowice,50.70994786,18.73249407,458,40.27715691,5645,2237,lubliniecki,?l?skie
1816082,Kamie?,50.3153028,22.11500791,334,74.03534079,5643,2773,rzeszowski,podkarpackie
1437032,Lubowidz,53.11814209,19.80549437,376,30.19060585,5637,2938,?uromi?ski,mazowieckie
1402022,Ciechan¢w,52.86360408,20.55548686,747,36.91620879,5633,2912,ciechanowski,mazowieckie
3016032,Ryczyw¢?,52.80174431,16.79637702,451,25.19863791,5628,2643,obornicki,wielkopolskie
804052,Nowa S¢l,51.82416174,15.78939578,568,30.48245614,5626,2736,nowosolski,lubuskie
2604073,?ag¢w,50.77221716,21.07260596,352,51.53078775,5626,2907,kielecki,?wi?tokrzyskie
226062,Z?otoryja,51.15183445,15.97072245,653,33.67799114,5621,2708,z?otoryjski,dolno?l?skie
2609043,Koprzywnica,50.59921906,21.56079423,448,50.92533504,5615,3134,sandomierski,?wi?tokrzyskie
811043,Jasie?,51.76223925,15.05371209,504,19.20122888,5614,2604,?arski,lubuskie
3206053,Mieszkowice,52.79099383,14.45883869,444,33.86023295,5612,2404,gryfi?ski,zachodniopomorskie
2002073,Micha?owo,53.01017189,23.6841407,498,22.43834665,5608,2879,bia?ostocki,podlaskie
1008072,Pabianice,51.6682645,19.31355609,1020,34.69562732,5605,3499,pabianicki,?¢dzkie
602082,Ksi??pol,50.43253392,22.7677474,290,59.49498443,5595,2891,bi?gorajski,lubelskie
1609012,Chrz?stowice,50.64737247,18.09519156,776,12.45265152,5593,2112,opolski,opolskie
1816072,Hy?ne,49.9125656,22.1844192,377,71.2190352,5592,3068,rzeszowski,podkarpackie
3218053,W?gorzyno,53.55721322,15.52765471,402,36.3671875,5590,2560,?obeski,zachodniopomorskie
2807073,Zalewo,53.80874389,19.62067765,383,30.25246042,5585,2337,i?awski,warmi?sko-mazurskie
1217022,Bia?y Dunajec,49.36533905,20.00474264,297,56.09654598,5584,2403,tatrza?ski,ma?opolskie
1810072,?o?ynia,50.15765088,22.29958948,448,52.83998702,5565,3081,?a?cucki,podkarpackie
1804052,Laszki,50.01851964,22.89812878,271,58.77605918,5558,2974,jaros?awski,podkarpackie
615082,Wohy?,51.76323493,22.79924318,317,41.52114862,5557,2577,radzy?ski,lubelskie
2406052,Opat¢w,50.94257593,18.8180657,542,30.35853468,5557,2566,k?obucki,?l?skie
2607062,Wa?ni¢w,50.87890381,21.2063711,280,45.01118568,5557,2235,ostrowiecki,?wi?tokrzyskie
3022023,Jutrosin,51.62906611,17.16733881,592,16.44760213,5557,2815,rawicki,wielkopolskie
414022,Dragacz,53.50421374,18.65917155,456,30.27420257,5555,1787,?wiecki,kujawsko-pomorskie
1425042,Jastrz?bia,51.50920933,21.24364646,517,47.6881233,5552,3309,radomski,mazowieckie
1427052,Sierpc,52.8454018,19.65433386,364,29.4721927,5548,2823,sierpecki,mazowieckie
1207102,Nied?wied?,49.58818618,20.0924805,314,56.78916828,5546,2585,limanowski,ma?opolskie
1016062,Lubochnia,51.60400641,20.04418886,602,39.9939449,5545,3303,tomaszowski,?¢dzkie
1205052,Lipinki,49.66948479,21.30128667,404,57.18562874,5543,3006,gorlicki,ma?opolskie
2606022,Iwaniska,50.71451045,21.25645711,319,29.51247824,5532,3446,opatowski,?wi?tokrzyskie
1435032,Rz??nik,52.71371462,21.38169291,452,48.54173651,5524,2983,wyszkowski,mazowieckie
801022,Bogdaniec,52.68975817,15.09890193,743,31.39841689,5519,2653,gorzowski,lubuskie
620092,Sitno,50.74832989,23.38605692,448,65.51854656,5510,2642,zamojski,lubelskie
2215052,Gniewino,54.69452982,17.99499559,394,28.70967742,5510,2480,wejherowski,pomorskie
602123,Tarnogr¢d,50.33172218,22.75827577,359,61.79775281,5506,2937,bi?gorajski,lubelskie
603113,Siedliszcze,51.2016104,23.17562555,319,56.59553831,5505,2062,che?mski,lubelskie
2411072,Pietrowice Wielkie,50.10121059,18.09877188,485,40.87403599,5499,2334,raciborski,?l?skie
1218072,Strysz¢w,49.83300181,19.62829713,526,36.61740558,5498,3045,wadowicki,ma?opolskie
3213052,Postomino,54.47518677,16.67853232,582,27.68939394,5495,2640,s?awie?ski,zachodniopomorskie
3201043,Tychowo,53.92850297,16.23568784,464,22.93577982,5491,2725,bia?ogardzki,zachodniopomorskie
2407042,Herby,50.74240299,18.83235932,642,34.86733002,5489,2412,lubliniecki,?l?skie
810043,I?owa,51.5020087,15.20782867,584,27.85,5481,2000,?aga?ski,lubuskie
1213082,Przecisz¢w,49.99422778,19.36846945,719,39.21636616,5481,2884,o?wi?cimski,ma?opolskie
611102,Wojcieszk¢w,51.79028477,22.33587361,291,47.10794927,5471,3233,?ukowski,lubelskie
1602022,Branice,50.06603221,17.83386397,517,35.42478566,5471,2566,g?ubczycki,opolskie
1017102,Wierzchlas,51.18154421,18.73870005,460,40.95634096,5451,2405,wielu?ski,?¢dzkie
804073,Oty?,51.85890835,15.68338635,588,22.80513919,5447,2802,nowosolski,lubuskie
612023,J¢zef¢w nad Wis??,51.02626549,21.90924341,240,40.89679165,5446,2587,opolski,lubelskie
1427072,Zawidz,52.80880024,19.88298726,265,28.31937799,5443,3344,sierpecki,mazowieckie
1813012,Bircza,49.68883793,22.42938471,360,59.08127208,5442,2830,przemyski,podkarpackie
3025022,Krzykosy,52.133023,17.34577279,572,32.10280374,5441,2140,?redzki,wielkopolskie
1816042,Chmielnik,49.97363534,22.15830244,614,63.77571601,5437,2479,rzeszowski,podkarpackie
419052,Rogowo,52.70555135,17.67378946,440,22.61656228,5431,2874,?ni?ski,kujawsko-pomorskie
413013,Kamie? Kraje?ski,53.55683667,17.53142995,425,30.59548255,5428,2435,s?pole?ski,kujawsko-pomorskie
2603053,Skalbmierz,50.30530823,20.39091126,275,30.56252239,5421,2791,kazimierski,?wi?tokrzyskie
3005053,Wielichowo,52.1115758,16.37988603,558,31.07758621,5417,2320,grodziski,wielkopolskie
806013,Dobiegniew,53.00384839,15.81456514,526,28.84465262,5416,2562,strzelecko-drezdenecki,lubuskie
3009082,Ko?cielec,52.17356497,18.57553014,560,37.34679164,5414,2774,kolski,wielkopolskie
2817022,D?wierzuty,53.70482345,21.01474237,322,18.06912096,5410,2662,szczycie?ski,warmi?sko-mazurskie
1216072,Rzepiennik Strzy?ewski,49.80185119,21.07955785,324,72.03821656,5408,3140,tarnowski,ma?opolskie
208051,Polanica-Zdr¢j,50.40187487,16.49841015,844,29.12584778,5404,2654,k?odzki,dolno?l?skie
607102,Zakrz¢wek,50.932497,22.40360378,289,42.15341309,5399,2842,kra?nicki,lubelskie
2809032,Lidzbark Warmi?ski,54.11999731,20.52341645,374,31.49038462,5398,2080,lidzbarski,warmi?sko-mazurskie
801052,Lubiszyn,52.79623979,14.96622602,549,30.14913341,5391,2481,gorzowski,lubuskie
221063,Mierosz¢w,50.68185992,16.21616782,600,23.02132273,5389,2767,wa?brzyski,dolno?l?skie
2609062,Obraz¢w,50.69666497,21.62454589,418,43.5368755,5388,2522,sandomierski,?wi?tokrzyskie
415052,?ubianka,53.14566119,18.48729646,546,14.16719847,5384,3134,toru?ski,kujawsko-pomorskie
2001022,August¢w,53.82884434,22.9279844,286,46.78304239,5384,2005,augustowski,podlaskie
2410012,Gocza?kowice-Zdr¢j,49.92890318,18.89045288,1021,39.02787706,5382,2798,pszczy?ski,?l?skie
2208032,Cewice,54.44361206,17.75902026,387,30.75533068,5380,2767,l?borski,pomorskie
601162,Terespol,52.0876035,23.54431506,460,45.46464272,5379,2701,bialski,lubelskie
2805032,Kalinowo,53.85856787,22.62684629,252,34.85899214,5377,2163,e?cki,warmi?sko-mazurskie
404072,Unis?aw,53.22761452,18.35627858,500,26.23211447,5373,2516,che?mi?ski,kujawsko-pomorskie
201052,Osiecznica,51.39481756,15.40411874,645,28.25,5364,2000,boles?awiecki,dolno?l?skie
1005082,?yszkowice,51.98671106,19.92666444,614,49.94375703,5364,2667,?owicki,?¢dzkie
2010023,Drohiczyn,52.45395503,22.64918288,304,44.76953908,5361,2495,siemiatycki,podlaskie
1412142,Stanis?aw¢w,52.28060392,21.52093928,551,53.87062566,5360,2829,mi?ski,mazowieckie
614112,?yrzyn,51.50469141,22.07741494,506,45.38268056,5356,2783,pu?awski,lubelskie
1215042,Bystra-Sidzina,49.61925445,19.72710398,421,58.90344493,5350,2061,suski,ma?opolskie
1211062,Kro?cienko nad Dunajcem,49.44902885,20.40525389,369,40.3961797,5349,2827,nowotarski,ma?opolskie
1415012,Baranowo,53.20174845,21.25129592,345,40.33680834,5347,2494,ostro??cki,mazowieckie
2407072,Pawonk¢w,50.67518388,18.5738503,417,38.11859117,5344,2243,lubliniecki,?l?skie
807053,Torzym,52.30513908,15.04668657,512,25.38395904,5336,2344,sul?ci?ski,lubuskie
2212072,Pot?gowo,54.45988686,17.46706275,436,24.71190781,5333,2343,s?upski,pomorskie
3025052,Zaniemy?l,52.15707483,17.1834897,821,20.65868263,5333,2672,?redzki,wielkopolskie
1205102,U?cie Gorlickie,49.49171992,21.16069842,333,37.16459752,5331,2497,gorlicki,ma?opolskie
2417022,Czernich¢w,49.77663917,19.19337157,778,51.94109772,5326,2988,?ywiecki,?l?skie
1406012,Belsk Du?y,51.8146441,20.80342021,553,34.46621351,5323,2501,gr¢jecki,mazowieckie
408092,Wielgie,52.74794035,19.26062146,292,29.33227345,5316,2516,lipnowski,kujawsko-pomorskie
607072,Trzydnik Du?y,50.85603636,22.16207445,297,50.32180209,5315,2486,kra?nicki,lubelskie
612012,Chodel,51.10118843,22.15340791,303,44.81079056,5315,2669,opolski,lubelskie
2802053,Pieni??no,54.24045592,20.16223726,443,38.19840365,5311,2631,braniewski,warmi?sko-mazurskie
1813062,Medyka,49.80530864,22.90851027,454,53.86154462,5305,2499,przemyski,podkarpackie
203022,G?og¢w,51.65924793,16.12758135,1124,36.05150215,5302,2796,g?ogowski,dolno?l?skie
1017072,P?tn¢w,51.11459926,18.63731678,367,71.14837077,5300,3161,wielu?ski,?¢dzkie
602142,Turobin,50.8111453,22.73853627,279,64.47543161,5290,3012,bi?gorajski,lubelskie
210053,Olszyna,51.05758281,15.36560829,493,25.04940711,5287,2024,luba?ski,dolno?l?skie
416012,Cekcyn,53.56083352,18.04560241,480,28.24055262,5285,2461,tucholski,kujawsko-pomorskie
1805022,Brzyska,49.81491996,21.37124992,343,75.67911715,5280,2356,jasielski,podkarpackie
603042,Dorohusk,51.15854535,23.72650319,351,41.28508124,5279,2708,che?mski,lubelskie
608063,Kock,51.64655309,22.41381431,303,57.64558023,5277,2387,lubartowski,lubelskie
3207043,Mi?dzyzdroje,53.89721686,14.48482081,932,23.68315239,5275,2487,kamie?ski,zachodniopomorskie
1816102,Lubenia,49.91809267,21.97100414,492,69.37321937,5273,2808,rzeszowski,podkarpackie
1003032,S?dziejowice,51.50915971,19.03443769,555,45.99303136,5272,2870,?aski,?¢dzkie
1201032,Drwinia,50.07693598,20.42822575,575,61.78521618,5272,2868,boche?ski,ma?opolskie
1809063,Oleszyce,50.13764777,22.98442755,459,47.65861027,5272,2648,lubaczowski,podkarpackie
2612062,Rytwiany,50.5116796,21.23164577,463,51.76340926,5270,2722,staszowski,?wi?tokrzyskie
209062,Mi?kowice,51.25282106,16.10156071,704,33.26157158,5263,2787,legnicki,dolno?l?skie
805013,Cybinka,52.18411858,14.79470176,583,19.72458485,5258,2469,s?ubicki,lubuskie
809072,?widnica,51.91571519,15.35192484,1002,19.86496091,5257,2814,zielonog¢rski,lubuskie
3009043,D?bie,52.11059213,18.80851557,369,38.43109032,5254,2779,kolski,wielkopolskie
1428052,Nowa Sucha,52.16174964,20.20666589,636,33.87453875,5252,2710,sochaczewski,mazowieckie
1806062,Dzikowiec,50.32974551,21.89558178,223,77.12623098,5247,2234,kolbuszowski,podkarpackie
1810052,Markowa,49.9806964,22.28216778,374,60.59465563,5244,2657,?a?cucki,podkarpackie
2013033,Czy?ew,52.82767023,22.35454801,586,66.97177727,5244,2622,wysokomazowiecki,podlaskie
2206082,Stara Kiszewa,53.98671812,18.15436009,521,30.89579525,5242,2735,ko?cierski,pomorskie
2804093,Tolkmicko,54.27716139,19.48233742,500,29.3814433,5236,2134,elbl?ski,warmi?sko-mazurskie
